,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_dropout_rate,param_epochs,param_loss,param_num_units,param_optimizer,param_regularization,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,146.73480181694032,33.77775233267672,1.3440601348876953,0.3505052986272942,relu,64,0.3,20,binary_crossentropy,"[100, 50]",adam,0.001,"{'activation': 'relu', 'batch_size': 64, 'dropout_rate': 0.3, 'epochs': 20, 'loss': 'binary_crossentropy', 'num_units': [100, 50], 'optimizer': 'adam', 'regularization': 0.001}",0.0,0.8860406091370558,0.8854481369587109,0.8734567901234568,0.8248116254036598,0.6939514323245767,0.3477022846547774,4
1,145.32600350379943,13.977965099746628,1.2471315383911132,0.3105058860311615,relu,64,0.3,20,binary_crossentropy,"[100, 50, 20]",adam,0.001,"{'activation': 'relu', 'batch_size': 64, 'dropout_rate': 0.3, 'epochs': 20, 'loss': 'binary_crossentropy', 'num_units': [100, 50, 20], 'optimizer': 'adam', 'regularization': 0.001}",0.0,0.9088894360994829,0.8950248756218906,0.8756423432682425,0.8345534407027818,0.7028220191384796,0.35230229656331236,3
2,74.61296048164368,6.647913546686047,0.6883263111114502,0.12762864961998888,relu,128,0.3,20,binary_crossentropy,"[100, 50]",adam,0.001,"{'activation': 'relu', 'batch_size': 128, 'dropout_rate': 0.3, 'epochs': 20, 'loss': 'binary_crossentropy', 'num_units': [100, 50], 'optimizer': 'adam', 'regularization': 0.001}",0.0,0.9190632204829511,0.9059430255402751,0.8934189002139172,0.8586332811684925,0.7154116854811271,0.358270571759513,1
3,84.53382802009583,8.698082619359756,0.7741177558898926,0.21738739881051292,relu,128,0.3,20,binary_crossentropy,"[100, 50, 20]",adam,0.001,"{'activation': 'relu', 'batch_size': 128, 'dropout_rate': 0.3, 'epochs': 20, 'loss': 'binary_crossentropy', 'num_units': [100, 50, 20], 'optimizer': 'adam', 'regularization': 0.001}",0.0,0.9062306453610801,0.8938938938938938,0.9084594393450757,0.8670267489711934,0.7151221455142485,0.3578647223391998,2
